fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
6.772974266464048,0.8802716931104523,0.0545948532928095,2.018017155690635,0.0632430880243143,3.909914221546825,11.18017155690635,0.9958884699775414,3.5381077200607858,0.6381982844309365,10.954051467071904,0
6.850181494114847,0.5883280261829812,0.23243647705980364,2.7232758059089557,0.04749818505885153,9.749092529425766,58.25453735287117,0.9954981850588516,3.3650181494114846,0.5074546264712884,9.65054448234454,1
6.858130550792829,0.2556056394127888,0.21972344577800781,1.2432522203171317,0.044155697160306775,9.0,62.42560834762151,0.9933388883666946,3.360138277110996,0.4529756660951395,10.383738898414341,1
6.1502233990698585,0.3548883004650704,0.16008935962794368,5.306255173956058,0.05497766009301408,27.753350986047888,112.49776600930142,0.993424932980279,3.064977660093014,0.3324664901395211,9.601787192558874,1
8.355014218384943,0.20377766818486945,0.28260170620619307,1.0826017062061932,0.02852194881381411,33.768022749415906,95.0,0.9925808136496496,2.8456584644144263,0.3623197725058409,10.052194881381421,1
6.761685647729339,0.2175180967171258,0.3063133385099403,1.948190328287421,0.04039038220955692,23.37590483585629,111.0,0.9931290331521521,3.357518096717126,0.5610599844701791,10.500723868685032,1
8.405246315718975,0.28503861654563367,0.3143595187912015,3.057909473745897,0.03293981353368352,5.0,33.67669774438608,0.9919240425863927,2.9712037293263296,0.33413581955088645,11.088735037649377,1
8.309027611446863,0.6749075626495935,0.07315966400640245,4.101272510546313,0.07614237691254791,26.69675870482288,63.090276114468644,0.9978217959136924,3.3770372144566783,0.6503241295177119,10.218055222893728,0
7.878581227482629,0.36254433664116786,0.30589359206119715,1.2196453068706572,0.04635266019847007,9.64733980152993,119.0,0.9940901092509958,3.093349255420029,0.3978581227482628,9.71562071297635,1
6.570759482926375,0.8202911209748376,0.0843080172357875,2.9892827577259995,0.09112489652041,16.84599138210625,31.56919827642125,0.9966178565515452,3.511383965528425,0.6130801723578749,11.0,0
6.124245616516031,0.35484912330320634,0.28686783559572493,10.41508766967937,0.06021228082580158,7.2424561651603145,114.65660822021376,0.9950904888763188,3.237877191741984,0.473028068438778,10.96160232843053,0
9.398281012303412,0.8019961393085128,0.3263858986762239,2.8178986078492216,0.1656076480890838,5.0,15.332187341535608,0.9984650622781498,3.316935974739132,0.5999484303691024,9.167984557234051,0
7.264702111378204,0.28764702111378204,0.2811768099759616,13.73821587359775,0.067,50.294170440705145,178.4705957772436,0.9981023484914263,3.0658827677483975,0.5088238310897436,9.15294042227564,1
6.09192637168884,0.3529815929222098,0.22378895575332589,1.1513456047185269,0.05605382418874102,6.026912094370536,108.97308790562947,0.9933762748318711,3.2348654395281473,0.5508073628311161,9.33105522123337,1
6.99052097666374,0.2620387292568037,0.18331765816769088,1.3900507216944669,0.0460947902333626,9.0473951166813,61.76302441659351,0.9940947902333626,3.379052097666374,0.4723697558340649,10.07156292999122,1
7.6235544415086585,0.36382227792456706,0.2914753438866451,4.768983737928677,0.04449957449435281,18.0,100.05867335094806,0.9924123043834732,3.132355444150866,0.4755824784530086,11.58826532981039,1
7.027204373962001,0.4709569382265991,0.21267532421112098,1.2545591252075998,0.04663978130189988,26.81763499169601,137.089678731316,0.9924100902263702,3.17,0.4081763499169601,10.427204373962,1
7.461377531211084,0.3719311234394458,0.26066173093010603,5.6366302080207,0.04725658196941157,18.0,101.03173481273349,0.9927269275894505,3.1161377531211083,0.5128831678214507,11.393653037453301,1
9.164830318868153,0.25710324953686164,0.3252754521697771,8.745859212092386,0.03742758123842153,118.2276532813092,205.96898911749767,0.9943401678800596,2.9192411557289693,0.39175848405659236,10.743451256947075,1
8.434929755604625,0.6017177576256638,0.27636653564878677,5.356481456267057,0.061061941547213824,3.976053665930631,10.325351221976877,0.9967206449836447,3.3450702443953753,0.5372254144616186,11.674648778023123,0
7.653157573679444,0.43423827784008784,0.3385872407199707,4.605208296960937,0.04374348962879883,17.628255185600587,104.0,0.995194423827784,3.212119138920044,0.4890332055119385,10.569889314960204,1
6.689026749144878,1.0213454735462921,0.08036577502850407,2.358524004560652,0.06904834015962283,18.817112485747963,31.963422497149594,0.9964917048009122,3.519268449942992,0.5736577502850407,11.0,0
5.81897812975477,0.2944039719636734,0.4222870788955482,3.5569343892643093,0.029253041730063503,5.189781297547698,109.0,0.9912544524885886,3.518613122147138,0.43253041730063596,11.744282302761128,1
5.520032511868169,0.4137508889963953,0.1755025907894947,1.487503809984551,0.03980018287925845,10.0,44.150015239938206,0.9917275485138033,3.5064986284055615,0.40850086359649823,11.469986792053556,0
6.750316705386918,0.4424524941919623,0.05504433875416852,0.9250316705386918,0.0411226247095981,32.250316705386915,98.49936658922617,0.992317572842239,3.101200910665028,0.4562325812037195,9.825031670538692,1
7.355796236764409,0.4107340523346813,0.1842117943933267,11.784235887866533,0.05644203763235591,21.831528224266933,139.91576411213347,0.9980059045433084,3.2241034878493426,0.48778981183822046,9.455796236764408,1
8.662690559645355,0.4834477272306902,0.572396503526684,10.359150349585677,0.16853377620351212,34.204248252071615,226.19716783195227,0.9980591503495857,2.9462690559645357,0.6155610139525999,9.461274475621485,1
8.216750977165438,0.3461157735042162,0.4414221662202308,1.0837548858271884,0.05003035177955756,28.664980456691247,118.16750977165438,0.9935370429952792,3.22659921826765,0.4873074264573263,10.598482411022122,0
7.399701286688999,0.38,0.44656709556299967,2.443979779293999,0.06954526654150997,21.777113970419997,84.0,0.9966985064334449,3.3088556985209996,0.6721392463024998,9.655721507395,0
7.086751931726269,0.4757827422321367,0.14060277391667245,3.592768872648774,0.11107220329107007,14.0,31.903620962797724,0.9966807220329107,3.451204468008923,0.6374696453392821,10.692768872648774,0
7.18000260077631,0.9320029908927558,0.014666493281579374,4.359998699611846,0.09626667533592101,5.0,13.26667533592103,0.9968933298656316,3.468668573902627,0.5619997399223691,10.919997399223691,0
6.2935343723844115,0.27516164069038973,0.3800781049946745,1.4104794913701286,0.06520177932793506,42.41136915533769,166.0,0.9957040138637545,3.5173356439590897,0.5275808203451949,9.134671287918179,1
7.987752397241881,1.0570794028275268,0.051224760275812006,3.282907148965705,0.0847806190068953,5.60969049655235,11.39030950344765,0.9977022343492433,3.503418570206859,0.5329340453792415,11.07806190068953,0
8.904908743719261,0.2674321671213993,0.3585101139985949,0.7809817487438524,0.04358633458722775,5.115688212491218,25.115688212491218,0.9925068549783214,3.0434706463747365,0.39660828887298005,10.488431178750877,0
8.831510801412096,0.4812742769969407,0.3761816550529536,1.4066726480583676,0.06364874041703934,15.0,58.236331010590725,0.9947260880660861,3.121214024382208,0.41357733448811507,10.4,0
7.189508630372758,0.3595537861316144,0.34486586865347535,3.078353283663117,0.03940849943838005,28.337051782236546,142.0,0.9931880611071606,3.214196547850897,0.43662948217763453,10.302231069341929,1
6.177581567452569,0.3668111335330631,0.15086141944335982,3.806902119056916,0.057982879246233174,26.68967373018972,112.84483686509486,0.9934873247561461,3.0917228388867195,0.36327447023577103,9.27758156745257,1
8.38504622753388,0.2862650504711573,0.31270022583314017,3.075584550907855,0.032896527630429745,5.0,33.683912061595045,0.9919029767801425,2.972069447391405,0.33471296492760344,11.104606535509095,1
5.841005020871272,0.35995979069898076,0.15744723852080028,1.2,0.05841005020871264,7.410050208712722,108.0,0.9929251055229584,3.205396987477237,0.5328442259980369,9.375728661297094,1
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,1
7.6294569566332555,0.19487265838190695,0.3594185434949885,5.006919596759188,0.039294569566332566,23.0,109.86544937864302,0.9942958193012941,3.172253735987407,0.5265449378643022,10.313455062135697,1
5.438219750591454,0.8315655072456748,0.02247120997634184,1.1370681496451276,0.04149424199526837,36.17958274349401,89.38219750591455,0.9922749952679417,3.465157162115555,0.4449424199526837,10.675287900236581,0
8.86618817675321,0.24270712998633515,0.40243095667122164,2.562209386520908,0.04629723826684887,16.351380866575568,104.0,0.9951752707129986,3.1163535649931675,0.6231050090095654,10.12298330330145,1
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,1
6.795639379229801,0.27419564823022036,0.22637595861532003,1.1362404138467996,0.04118797930766002,5.956393792298006,122.40601034616999,0.9914008132686111,3.0681202069233997,0.3508721241540399,10.849322276157396,1
6.129710724903814,0.4310692030648837,0.4055214955403981,1.0426817973941953,0.04000437914480595,9.389132174711442,65.25942144980763,0.9901584746741431,3.2542681797394195,0.3824276812259535,11.749781042759702,0
11.732537134674164,0.5986686357761164,0.48777312615653323,1.3465074269348327,0.0686310431928283,5.923582038478332,25.923582038478333,0.9974430862551026,3.06770746115435,0.5824238688500165,10.407641796152166,0
7.135355216950523,0.3952513481346339,0.29486996488239753,1.2329289566098953,0.041232239152473815,27.682841735604185,139.0363939051094,0.9922673311136253,3.17,0.41682841735604187,10.535355216950522,1
6.703500712313971,0.2792998575372058,0.30622524930988987,15.051750356156985,0.06,40.79375890392464,162.0,0.9973515602740188,3.213462695886342,0.503112624654945,10.138127671177392,1
7.427752742403429,0.3542236788393248,0.22916291136051445,3.9290204379962486,0.03109030907199571,5.13546360799357,33.86453639200643,0.9910983048843144,3.023997906159335,0.36677318039967843,11.741299103202788,1
7.139434907150037,0.8853501432225435,0.01737100618999748,4.380282546424981,0.09613144969050011,5.0,13.131449690500126,0.9969474201238,3.438918931910028,0.5660565092849962,10.960565092849961,0
7.259583194593878,1.0235206737829596,0.00936112036040814,4.320208402703061,0.09653194398197955,5.0,13.531943981979593,0.9967872224072082,3.5270276760355106,0.5540416805406122,10.840416805406122,0
6.970578799840543,0.4247012432549335,0.2200026733785129,2.1470525332270287,0.09682422134502686,4.117631333067571,7.235262666135142,0.9948199732662149,3.432942120015946,0.5764710600079729,11.341184333466215,0
7.463583040101992,1.140491871928606,0.06358304010199149,3.518795038827098,0.0900058655887809,5.0,12.728339197960171,0.9960913356791841,3.5727752639082078,0.5781498240611949,11.017915200509957,0
7.2518631920559455,0.598152117219581,0.4587476657790184,2.1691509227412613,0.10431887081622344,3.345754613706305,9.0,0.9970395967430378,3.338643865342658,0.5665424538629369,10.403726384111891,0
6.57816371043853,0.3043672579122941,0.26235729865348545,14.989081855219265,0.06,39.227046380481625,162.0,0.9977432384048796,3.178995020370596,0.4811786493267427,9.668113914144486,1
7.169379109078035,1.01817531051571,0.08110737766160198,2.5804528856940547,0.07371979548004129,4.52768444154005,11.52768444154005,0.9958566778670153,3.5352768444154004,0.618892622338398,11.058305332462014,0
7.232182128494518,0.22430402833632426,0.31526164546892677,1.2,0.04447383545310722,7.0,106.40868652389499,0.9917024280276823,3.0947383545310734,0.4765646240531737,10.942399291591894,1
8.16234395757878,0.8453363215207452,0.1683286854627092,2.250624169684875,0.08536407703051468,8.88280212106094,23.376560424212187,0.9968702775550977,3.3051872509054623,0.4662343957578781,9.849375830315125,0
6.827669295611921,0.61480099719015,0.04947569576596912,4.857864563510463,0.06577764844495454,6.763107605850772,29.76310760585077,0.9959500955488835,3.3571067718244767,0.5038155380292538,9.57233070438808,0
8.427598075242486,0.2944825360892034,0.36448468722690397,12.234476082676101,0.047793014435681354,24.655239173238986,137.9655024059469,0.9981737904330704,3.128965072178407,0.4172401924757514,9.90689951881062,1
6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,1
6.883206349773889,0.37147333345251665,0.2272759184111286,1.9171646257530477,0.07875375963102635,22.794766442017302,190.17164625753048,0.9953588048981927,3.425112290173221,0.6106717460090445,9.682835374246952,1
6.618586082524211,0.34380463915859605,0.19309768042070197,10.07252010194313,0.059814139174757884,14.876092783171922,82.18586082524212,0.9957759179378644,3.1213264948220343,0.38619536084140393,9.875218556634385,1
6.0602834772233924,0.986145968040393,0.19706875459149997,4.280850431670179,0.03247044636297856,7.602834772233929,109.0,0.9906753196546638,3.3738299136659644,0.4647044636297857,12.307328113521251,1
9.928709833524696,0.8848364512465181,0.22326266983762483,3.2205531589306338,0.10051382897326584,11.04078337297031,86.16313349188124,1.0004779728259798,3.4145023182712824,0.6179769785960324,11.153179857306883,0
6.8824250625981,0.323374202138923,0.2321616708398733,1.078383291601267,0.04408083541993665,6.824250625980993,120.95958229003168,0.9917826702754317,3.0391916458006336,0.3335149874803801,10.531108103806968,1
8.046043293236508,0.7246043293236508,0.002158268270539685,2.3705039037676188,0.08002877927825715,11.676259759419047,23.568346345892063,0.9978202881479801,3.3573381831593334,0.5269063163867302,9.556834634589206,0
8.450236391287888,0.5431127014646371,0.12258273695076109,4.642572833270241,0.06272754282765056,27.167454637626296,64.50236391287889,0.9961814205878724,3.2264145159595854,0.6032545362373704,10.500472782575779,0
6.100835363883051,0.20028641047418896,0.34003580130927363,9.494749141306535,0.04100716026185462,38.0095470158063,201.0,0.9949985679476291,3.139928397381453,0.4402506091649153,10.100477350790314,1
6.7,0.3264425866940186,0.3071404197053881,9.699829379377165,0.040643405566287684,9.857020985269404,175.2144685220959,0.9952799829379377,3.4385531477904103,0.5378467837478993,11.257020985269403,1
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,1
4.775687585916943,0.49106322114309175,0.17273604053042793,2.0689963083675984,0.05162305030818253,7.793308722450655,64.58661744490131,0.9930176211365337,3.8379926167351965,0.5372639594695722,13.006988925102794,0
7.747533641350311,0.6364894270041879,0.19575913122365599,5.27879565611828,0.0747238946413469,4.074951940928127,11.61242791139219,0.9963802178004219,3.349871876160328,0.5653747597046407,11.462524029535937,0
7.6,0.2138702277259579,0.35077404554519154,1.2309618218076632,0.04030335900932748,6.922595445480842,106.0,0.9915238472872306,3.0669664099067244,0.4461297722740421,11.230335900932758,1
10.616458532641373,0.4679279995379894,0.4367523900636056,1.1232917065282746,0.058745775574823585,5.604702437897535,25.604702437897537,0.9954947318955539,3.058141073136926,0.5090815607164331,10.439529756210247,0
8.239767232782919,0.6160426739897984,0.5721435397838671,16.750775890723606,0.047994180819572956,51.410280552087784,286.34820929419925,0.9999799224109276,2.9679534465565838,0.6600193972680902,10.039379287421115,1
6.317518283654588,0.36732358205088667,0.3724817163454125,5.538199253199692,0.04539172761218196,9.64963432690825,114.60827238781805,0.9959866179102544,3.262165447756361,0.48381992531996915,8.843308955127217,1
7.65368026430866,0.5332728555048185,0.2867124775323823,1.7850833832613726,0.07038861427322027,25.656526696003596,188.85083383261372,0.9956757998801727,3.321648650221409,0.5798527894276536,9.814916616738627,1
