fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
7.190619431479835,0.23938056852016526,0.38155748833185127,2.3938056852016523,0.033093805685201656,29.09380568520165,102.0,0.9908375222740806,3.243114976663702,0.5184246924036199,12.3,1
6.531820419444251,0.2336359161111498,0.33591020972212543,5.563493155567943,0.044682288083292686,47.045387416672476,201.72718322222997,0.9949090282555609,3.4245436644445992,0.5431820419444251,9.890922516665505,1
9.141780235277624,0.3277214650981492,0.4191141396074033,6.013926745092542,0.073,6.544293019629835,13.0,0.9968124105599888,3.284050255687044,0.6655706980370165,12.213926745092541,0
6.431271822333975,0.2131271822333975,0.2731271822333975,4.421047377540304,0.04065635911166988,107.01546133249519,171.60997511418432,0.992487920195307,3.060154613324952,0.6974912710664101,10.896907733500962,1
6.282067147589995,0.23462014427699848,0.345497225301142,2.082262763553562,0.03918324084337134,35.45418978915715,84.63743063252855,0.9898776198668683,3.209921753614573,0.4036256936747145,12.20994450602284,1
6.949934672747119,0.24813724885991514,0.320620917046695,3.456535806731353,0.0331875816590661,47.4372550228017,152.8124183409339,0.9903126796499454,3.176261432269254,0.3950065327252881,12.493660175027289,1
8.524658898143207,0.30625243644183425,0.4912231991398234,2.362329449071603,0.16503313560894567,5.374756355816576,16.374756355816576,0.9946368129234028,3.15,0.8512231991398234,12.200194915346739,0
11.932070914385452,0.391358581712291,0.66,2.9977356971461817,0.09404157931275639,12.0,29.954713942923636,0.9994822562516015,3.182717163424582,0.6354343268491638,10.840757451368729,0
7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,1
6.556036430358487,0.1903417114264202,0.28956721267736135,2.8068342285284036,0.045594535446226894,21.439635696415127,130.56036430358486,0.991487312200168,3.2,0.45439635696415126,11.5517085571321,1
6.600725101239969,0.3388277947131763,0.34945015241858657,8.642114836898784,0.028179456299223315,44.0,128.11722052868237,0.9930662960871781,3.2893776422945895,0.35468882114729483,11.838640497751747,1
6.799876175144853,0.2600371474565443,0.3133003133719606,3.3341175574159356,0.03166625391714951,24.667492165700985,120.6662539171495,0.9907940680274738,3.226773981541128,0.49681112899767244,12.43337460828505,1
6.907239113917299,0.36239552419951354,0.4588581854063241,2.4448504020924298,0.03095820967980541,16.23955241995135,93.76044758004865,0.9902958209679805,3.085626854802919,0.44927608860827,12.004179032019458,1
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2,1
6.705472982325232,0.3728783759735117,0.31849324310963956,1.7904054134216274,0.03243851328638722,39.904054134216274,83.39729724385582,0.9907189188975423,3.5101418848108956,0.45890540353495357,12.730135137807208,1
7.0,0.35,0.3,6.5,0.0279999999999999,27.0,87.0,0.9936,3.4,0.42,11.4,1
6.475688554586262,0.2840598495638181,0.26486228908274756,4.294491563309902,0.03151377109172525,29.0,98.37844277293131,0.9902664909941052,3.093784427729313,0.5118803008723639,12.610778613534345,1
9.4,0.296114513042478,0.556114513042478,2.74819350723304,0.0792229026084956,6.0,17.1295162319174,0.9963740967536164,3.15647581159587,0.9471984087026539,11.738854869575219,0
8.961223515409623,0.3663270665247077,0.45489883613133986,2.4316353326235385,0.05536729334752923,13.0,27.0,0.9950489788123277,3.301632945377113,0.8816329453771133,12.87960011901821,0
5.978228721353375,0.20748909567942556,0.32284468077648637,2.846444149029392,0.03214223403882432,22.0,111.53555850970608,0.9900928882980587,3.2782438831558447,0.36142234038824317,11.996226062617904,1
8.719585532868745,0.17701036167828138,0.45775233627990564,1.2523730204181296,0.038579378299303115,45.71958553286874,131.14020723356563,0.9926887399414843,3.1250518083914067,0.4959792766434372,10.710310850348442,1
7.695687615748767,0.24014374614170775,0.2903593653542694,15.29353142362315,0.04416530806296393,38.97125077165845,193.96406346457306,0.9982028749228341,3.060071873070854,0.4704312384251233,9.596406346457306,1
6.067811207192259,0.17678112071922591,0.33986344831887405,6.0308232759964815,0.0363082327599648,29.876706896014074,111.0,0.9935571205169671,3.3255481896793664,0.58,10.260736207452092,1
7.160300568672357,0.1951144507630262,0.28931329542184286,4.262589583932881,0.036908439389578995,26.0,76.0,0.9912338982759864,2.9409156061042094,0.5290843938957904,11.420601137344715,1
9.144719778277913,0.6242574424515226,0.3721287212257613,3.021287212257613,0.08434034590806791,21.29785464623731,58.40429070752538,0.9982759945161328,3.431060202478649,0.699575087381694,11.619141858494924,0
7.073378460282911,0.21633107698585446,0.31366892301414556,2.5532430794341785,0.030917230753536386,40.63310769858545,136.36689230141457,0.9900201353808488,3.161834461507073,0.3828412305495094,12.516553849292722,1
5.672351031607589,0.21591722695366972,0.6180364016675981,9.939536286212677,0.04126357524141785,76.84238349427856,174.2764896839241,0.9943408277304633,3.043668907814679,0.4256589381035446,10.588112682179734,1
7.3609527452584524,0.2752760666121262,0.3625333843361833,1.9034283528449285,0.04528762196206762,60.678094509483095,171.64381098103382,0.990670707479628,3.246780945094831,0.5718477137671977,12.6239984699145,1
6.2014757826270674,0.19014757826270673,0.3593055683821189,6.091579901194121,0.0369157990119412,29.633680395223514,111.0,0.993433177001564,3.336484382214942,0.58,10.511863591602342,1
7.735848204174244,0.3516034184059347,0.4216034184059346,8.172641367362374,0.07378311121445691,32.0,163.45282734724748,0.9961115074165457,3.2571696408348485,0.5398110081972225,10.98113093889899,1
6.171998520199281,0.2528998890149461,0.27840044394021574,1.4680088788043149,0.03545991861096045,30.140007399003597,85.8599926009964,0.9885920133182065,3.0612005919202874,0.5773993340896764,12.675988161594248,1
10.261346623090798,0.3987725462332015,0.34620889547525474,1.934199386938707,0.06269883437200913,16.66542944723042,32.334570552769584,0.9970272852763847,3.29386533769092,0.6766914110553917,10.666914110553916,0
8.848678404765005,0.28,0.4525660797617498,1.7342143968233303,0.06922393579351648,6.914464007941675,12.0,0.9935861894357114,3.250855359920583,0.5559875194440829,12.308553599205833,0
8.236362949323173,0.4980069797946764,0.410034898973382,2.2080418787680585,0.07316432747269937,30.63986040410647,53.27972080821294,0.9972151748727391,3.2603846444517117,0.6896153555482881,10.576223353429645,0
7.746315107938093,0.5649475899201196,0.033736492818272845,1.8289469424613083,0.08724737949600597,12.0,18.057893884922617,0.9956024221942037,3.309579100713929,0.5686840827383925,10.575262050399402,0
7.328157941905423,0.2276631528634216,0.2656894765143254,1.683815734443674,0.05654500029873434,45.16763146888735,97.97605264730181,0.992923665833026,3.292873682323783,0.4390421058920723,9.955078911205844,1
7.065326049266837,0.3577879812902798,0.3912065556598474,3.443205862169634,0.04075380679765564,40.0,118.0,0.9907183912591202,3.163266302463342,0.4963315123167091,12.2592932709676,1
6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,1
6.120767842934595,0.3439092549259115,0.3260209411709435,1.47958117658113,0.02960209411709427,41.20069803903145,102.4013960780629,0.9893045025881027,3.359825490242138,0.513874352974339,12.49930196096855,1
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.9666666666667,1
6.479637550895477,0.42009061227613087,0.4288507428746333,14.272579918567239,0.048398187754477386,30.55293224246179,228.07963755089548,0.9994743443266494,3.2504434938925426,0.5360181224552262,8.823891265268644,1
6.1,0.24,0.26,1.7,0.033,61.0,134.0,0.9903,3.19,0.81,11.9,1
7.57518652616529,0.20413557897245155,0.38751865261652907,2.5586442102754847,0.04317288420550969,30.0,179.7518652616529,0.9938311873667907,3.4426305683157037,0.43669153682203876,10.890982737393934,1
6.5,0.08,0.33,1.9,0.0279999999999999,23.0,93.0,0.991,3.34,0.7,12.0,1
8.2,0.2838673759834307,0.39381219842651094,2.4309390078674453,0.053160212795029194,4.0,10.154695039337227,0.9936504965980123,3.3276795744099417,0.7046408511801168,12.8,0
5.833994324720097,0.2732011350559807,0.33490085129198555,2.154674233706538,0.038133144157336554,23.830028376399518,125.0,0.9899194900682601,3.3526345629773124,0.33623229286535106,12.703682746626393,1
7.027927067785033,0.27441458644299355,0.3609007411600774,8.172072932214968,0.05244145864429935,25.40540171907871,152.4684672396929,0.9962671168099232,3.333513845282916,0.5978379484276387,10.063065520614193,1
7.184123370699036,0.3368246741398072,0.4389809855875147,12.96871987188902,0.04500236565245474,40.263033386712905,167.73696661328708,0.9968635065172039,3.0831516693356456,0.4963269951958382,10.047156757411944,1
7.4,0.19,0.49,9.3,0.03,26.0,132.0,0.994,2.99,0.32,11.0,1
6.9147245548176155,0.2570038909744219,0.33512799515513775,7.192381732280917,0.02892381732280907,31.0,104.0,0.9921076182677191,3.343604341611321,0.48776571774633015,12.238572598421374,1
6.347507369077207,0.1294020818093749,0.35269141493492595,3.3478491167922675,0.0388471812829044,73.8471812829044,167.52492630922794,0.9899318994111949,3.0962789240786766,0.2804985261845586,12.476409358547798,1
7.424118356408258,0.2878896438142774,0.3212059178204129,6.460551780928613,0.03157536986377576,12.0,91.45477808173452,0.9925281855348349,3.0972866849040708,0.3266581370030678,11.61532986266313,1
6.4,0.15,0.36,1.8,0.034,43.0,150.0,0.9922,3.42,0.69,11.0,1
7.382684847029494,0.33650777804459286,0.2535214133167131,2.3653696940589874,0.02839105050990162,27.304474745049156,87.0,0.9907871595920786,3.217791818836728,0.5077918188367279,12.204182831436096,1
5.914297154979063,0.16142851422510468,0.3428570284502094,1.7142851422510468,0.036714337197405765,86.14281138008374,154.14281138008374,0.9907700052055155,3.37571245520335,0.8642855426753141,12.0,1
7.424546980656189,0.23829488225392917,0.3294316274179764,4.8,0.04902059571069738,39.0,113.18863254835952,0.9932565818023564,3.104341023549214,0.5143410235492142,10.671581370898819,1
7.475676135481682,0.30391182711365416,0.37923187796257946,1.3974395932085981,0.04670555321898878,29.98719796604299,95.02560406791402,0.991537113186244,3.21974395932086,0.5192318779625794,11.519843152633365,1
6.618416895320261,0.3583885216594771,0.2809208447660131,6.108057391702614,0.02905755279787572,12.0,92.96546832127451,0.99058443075996,3.1879280992764705,0.271266161553268,12.773525712977124,1
5.583873623348415,0.3478703303963804,0.12445219713665132,1.2848379129954755,0.04022260985683256,42.616126376651586,119.0,0.9902368444988995,3.4060648348018097,0.4336458783040721,11.677739014316742,1
6.875210878839903,0.2713238075939659,0.2523945605800487,2.0256326365197075,0.03412394560580049,48.50421757679805,121.24789121160097,0.9889030435558863,3.0122258575081267,0.42132380759396587,13.125632636519708,1
8.120229685028756,0.1728735489306254,0.34,1.1228735489306254,0.03294138059624371,31.0,93.0,0.991106390713156,3.037977031497124,0.639942578742811,11.3,1
6.127567453360127,0.30979460373118983,0.3076540472016076,1.4913511800401906,0.026148107080241144,18.51026981344051,112.0,0.988272583557653,3.085308094403215,0.606832462126367,13.210702782647912,1
9.007460882293243,0.3,0.4192539117706757,2.2082130148402044,0.07054482573693584,10.115673897133448,24.0,0.9952010815257166,3.27,0.8257084816019762,11.746269558853378,0
6.449837750157074,0.20665585001047157,0.33581981251308946,2.6418018748691052,0.03274918875078536,31.08360374973821,123.45819812513089,0.9898951908689686,3.3504342437329835,0.3758198125130895,13.012702812303658,1
6.359192090252614,0.3755152541515684,0.31,5.70403954873693,0.02207172315884149,17.11211864621079,69.18384180505228,0.990354567230324,3.231838418050523,0.38174773989155164,12.837675142600167,1
10.277151410990204,0.35543028219804074,0.47228485890097965,2.1,0.07205936685745296,5.385757054951018,9.385757054951018,0.9953746595331991,3.1691394356039186,0.6745697178019593,11.984272883514695,0
6.326020957142202,0.2448541489796854,0.2874562446939056,3.451458510203146,0.05651458510203146,28.005834040812584,151.4970829795937,0.9914966043612236,3.2821937128573393,0.4895332767349933,12.124854148979685,1
6.981712973251566,0.22542824331289166,0.34359954063804826,1.37256945987735,0.035177083796320494,31.091435133742166,112.90856486625783,0.9911716551085399,3.1590856486625785,0.477256945987735,10.818287026748434,1
7.429864969500391,0.2190945213497262,0.27791898170023466,1.629864969500391,0.052624305489929524,52.40270060999218,149.40270060999217,0.9930027006099922,3.1889594908501175,0.48208101829976535,10.377839512006258,1
5.3944845822317635,0.28342525696280396,0.36905668103290235,4.7137885444205905,0.04091726873347646,52.68505139256079,156.97242291115882,0.9912327424403319,3.3225979442975686,0.40574743037196065,11.453556531816865,1
6.866082542718583,0.1967834914562833,0.38678349145628327,6.333041271359292,0.03959949241263711,40.660825427185834,121.66082542718584,0.9924836292221366,3.156871110048496,0.5200876185922125,11.669587286407083,1
5.7012543708067085,0.18202508741613416,0.29696236887579874,10.270878059564696,0.029012543708066996,28.101254370806707,130.8987456291933,0.995355448076845,3.451523339093451,0.42202508741613415,10.769623688757989,1
5.587563077711894,0.2540242734604503,0.45597572653954965,5.421587351172344,0.02934024273460444,31.0,127.6597572653955,0.9915206873178871,3.4270121367302253,0.36,11.810364101906757,1
10.44143110077177,0.24,0.44342755969129266,1.8,0.07582862201543536,6.0,21.414311007717686,0.9976,3.2334275596912927,1.0324293302315306,10.8,0
6.4600161104586435,0.21799897478899544,0.3260008787522896,1.4200102521100455,0.038399912124771035,33.799970708257014,101.0,0.9920660396903117,3.269997803119276,0.5160008787522896,11.039991212477105,1
7.312162227195731,0.13608111359786595,0.30148644096298766,2.190539955238413,0.05314864409629877,21.878377728042683,104.24324454391464,0.9925739198488989,3.2740542361480496,0.8859457638519508,11.37837772804268,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
7.596870320234823,0.4054694519647767,0.31093890392955337,4.590610960704467,0.03757824199412945,34.96870320234822,108.48435160117411,0.9916710879002936,3.164217580058706,0.5129657081526344,12.509389039295533,1
7.866522717127172,0.5766846603591035,0.16638977128348215,2.4358863628559364,0.08089715907139841,15.641136371440638,33.0,0.9977708988547005,3.5405250008584703,0.7097374995707649,10.746170455716095,0
7.4,0.16,0.3,13.7,0.0559999999999999,33.0,168.0,0.99825,2.9,0.44,8.7,1
7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1,1
15.263628302710883,0.6765907075677721,0.7479867250968173,3.9522787729668383,0.09795774326645894,6.120132749031828,42.879867250968175,1.0030798672509682,2.9644159298838195,0.6860066374515914,11.055840701161806,0
5.603130696656472,0.20976519775076458,0.40015653483282365,1.299608662917941,0.04100782674164108,80.94521280851174,147.01174011246178,0.9901023480224923,3.219686930334353,0.9491390584194701,11.598434651671763,1
6.234973770044903,0.3522280511011328,0.3792228051101133,3.1222805110113283,0.03146631693393203,20.038859744494335,89.03885974449433,0.9896742476488134,3.0638859744494336,0.3334973770044902,11.961140255505665,1
7.308214785942877,0.3049288715657268,0.34,2.765718287543024,0.04383570428114244,34.0,108.0,0.9910705369648571,3.350963735462834,0.5267140856228488,12.8,1
6.966414269550686,0.2126172447825049,0.338789692607554,12.23751833040157,0.04030862239125245,45.73827552174951,164.47655104349903,0.9985650525238886,3.357655104349902,0.5054311195626227,9.485930626099412,1
6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,1
6.6126160888844705,0.2574767822231059,0.27252321777689414,5.926160888844707,0.03406772399980114,54.0,127.43691955557765,0.9921251778932789,3.2600928711075765,0.4512616088884471,11.862151733346588,1
7.5792970914119,0.19534184556767747,0.30414058171762004,12.968176939008043,0.0548613400276544,55.12204813028026,212.65527181441075,0.9984203185595332,3.14414058171762,0.4755271814410751,9.0035145429405,1
10.015732215362227,0.30165947857970943,0.4132327001159322,1.7829739289854722,0.06166810428405811,3.0,9.165947857970945,0.9949526720293332,3.1200862570434866,0.6131464430724455,11.400431285217433,0
8.424664373013787,0.26412564559057383,0.3791480207229881,2.3412564559057385,0.08606282279528693,7.0,15.582960414459762,0.9954894182465572,3.3141703958554025,0.7941703958554024,11.841703958554024,0
7.263179496254715,0.2278940167915095,0.37525811754056654,2.321059832084905,0.0355271798501886,29.0,101.5788033583019,0.990915829076467,3.222092302247171,0.552635899250943,12.089401679150951,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
6.6818236114006595,0.29376638889716167,0.40584625011168285,7.506495833457425,0.05201311111772933,25.311680555141916,156.31168055514192,0.996044159722429,3.4331168055514194,0.6331168055514191,10.625983333829701,1
